6819;4792
2244;4833
238;4717
239;4732
240;4746
8476;4684
6820;5029
2245;4801
7711;5157
2246;4894
2247;4832
13173;5558
8941;5223
2248;4896
11866;5485
11867;5495
6429;4873
8477;5206
2249;4886
241;4734
6821;5084
8478;5206
2250;4897
2251;4898
2252;4684
6430;4684
15932;5871
2253;4828
2254;4899
242;4717
12812;4994
8942;4733
10200;5344
13174;4684
10201;5305
15933;5841
13175;5562
13176;
243;4714
244;4733
2255;
13177;5558
8479;5206
9537;
7712;5161
10202;5345
2256;4869
2257;4899
10203;5346
9509;5263
2258;4829
15934;5860
7713;4691
8480;4788
2259;4802
2260;4684
2261;4900
10204;5347
15109;5208
8882;5012
245;4733
246;4747
15935;5841
2262;4805
122;4704
2263;4899
2264;4901
2265;4871
15936;5844
7714;
2266;4902
2267;4861
8943;4733
247;4729
6822;5085
11668;4769
10205;5313
15937;5872
10206;5286
13178;5580
11669;
2268;4862
248;4747
6823;5086
6824;5075
6825;5071
15;4685
15938;5844
8944;5232
13179;4684
13180;5561
11868;5012
15703;4702
6826;5087
2269;4848
249;4727
15110;5732
6670;4682
6626;4682
2270;4903
15939;5873
15940;5849
16;4686
6827;5088
6204;4684
2271;4904
7715;
11869;5496
1880;4703
6828;5089
10207;5348
2272;4821
14685;4684
11870;4759
2273;4899
2274;4819
15941;5192
2275;4889
2276;4905
6829;5075
12813;4684
15942;5874
13181;5555
2277;4873
12814;4688
250;4748
14294;5015
15943;5863
2278;4895
15944;5857
13182;5558
2279;
2280;4894
11871;5497
251;4749
13183;
2281;4708
14378;5633
252;4741
11872;5498
6830;5090
2282;4899
6431;4684
1971;4791
2283;4906
2284;4802
6831;5065
253;4734
10208;5334
7716;5162
14584;4801
2285;4816
254;4741
2286;4802
2287;4902
2288;4899
6205;5012
8945;5226
15945;5844
2289;4907
9538;
8946;4699
15437;5179
15704;4791
2290;4806
15946;5829
8947;5239
11873;5499
2291;4887
10209;5349
15947;5839
15948;5845
255;4745
15438;5208
13184;
10210;5350
9539;4791
256;4716
15111;5733
15112;5727
11874;5500
2292;4843
7717;4822
12815;4684
2293;4908
6832;5079
7718;4690
10211;5351
15113;5734
10212;
15949;5875
13185;5579
9988;
9540;
2294;4909
13186;4873
2295;4828
15950;5876
15951;5877
2296;4684
15952;5841
15953;5847
10213;5305
15114;4691
11578;5451
2297;
2298;4847
13187;5562
15954;5878
2299;4910
2300;4864
6206;4684
15955;5839
15322;5787
13188;5557
13189;5562
2301;4704
257;4717
11875;5474
14686;5660
2302;4911
15956;5879
12816;4684
13190;4684
6833;4792
11876;4759
8481;4788
15957;5825
15115;5728
258;4733
13191;4788
15958;5880
2303;4912
8948;5230
10214;5352
8482;5206
2304;4913
6834;5082
2305;4860
15959;5845
7719;
10215;5353
14295;5629
6207;4684
8483;5206
259;4720
2306;4830
6835;5075
15960;5839
10216;5354
15439;5729
6700;5035
2307;4857
11877;5501
10217;5332
2308;4873
2309;4869
9853;4682
13192;5563
6836;5091
260;4730
10218;5355
8949;5224
8484;5206
14687;5661
8950;5235
7720;5163
14379;5634
6837;5070
10219;5288
8951;4701
2310;4705
15961;5881
9854;
14624;4794
6838;5092
2311;4831
2312;4883
12985;5419
2313;4914
15262;5831
2314;4813
6208;5012
15440;4684
13193;4684
2315;4860
6839;4794
11579;5452
6209;4873
14688;5650
2316;4856
8952;5240
6432;4873
2317;4806
10220;5285
6840;5068
15962;5845
15963;5859
6841;5078
10221;5356
13194;4873
261;4733
2318;4895
14380;5634
14689;5662
2319;4915
2320;4863
262;4723
8953;4733
2321;4843
8954;5228
263;4705
264;4731
9989;
2322;4863
13195;4696
6842;5060
8955;5229
8956;5230
7721;4865
7722;
2323;4848
2324;4862
11878;5502
2325;4916
2326;4917
11580;5453
9855;4682
10222;5357
13196;5569
7723;4691
13197;5581
9856;4682
13198;5562
2327;4907
8485;4788
7724;5164
10223;5288
11879;5491
13199;5575
13200;5581
10224;5138
13201;5582
6701;5036
6843;5063
10225;5358
15964;5882
14690;5650
6210;4684
2328;4830
8486;4791
10226;5334
14691;5655
10227;5354
1992;5093
15965;5839
15966;5883
15967;5837
11880;5495
10228;5359
10229;5360
265;4750
2329;4902
14692;5663
6844;5094
15968;5884
2330;4831
9857;4682
7725;5160
2331;4853
8957;5231
13202;5581
9510;5264
2332;4824
15705;4705
10230;5361
2333;4805
14381;5634
2334;4705
12986;5410
6614;4791
123;4705
13203;5579
15323;5462
9541;
266;4727
8958;4733
2335;4848
8487;5139
11881;5470
267;4751
15116;
268;4733
13204;5575
2336;4813
8959;5230
269;4733
15324;5632
270;4736
76;
15969;5885
14382;
2337;4918
11882;5476
271;4739
2338;4919
15970;5867
2339;4887
10231;5306
14693;5664
2340;4706
11883;5503
14383;4681
14384;5631
2341;4920
2342;4839
11884;5504
11885;5498
7726;
2343;4829
8960;5241
15971;5864
6845;
6846;4792
15972;5829
15973;5839
12987;
6847;5095
7727;5165
8488;4687
6848;5096
8489;4693
2344;4806
12817;4791
11886;5505
6849;5097
11887;5506
2345;4845
15441;5772
2346;4883
7728;
15442;
2347;4833
11888;5503
12818;4684
2348;4799
2349;4852
8961;
2350;4889
2351;4810
7729;
15974;5592
8490;4788
11581;5451
272;4748
13205;5583
13206;5574
2352;4837
11889;5506
273;4724
153;4691
8491;4873
13207;5574
14694;4700
15975;5845
14695;5665
274;4745
2353;4799
14696;5666
2354;4839
10232;5308
275;4752
276;4733
9754;5226
2355;4921
13208;5555
10233;5305
277;4717
8962;5017
13209;4684
10234;
11670;5464
11890;5507
13210;5584
15976;5884
6850;
278;4733
13211;4684
11891;5490
7730;5166
2356;4828
2357;4833
2358;4863
279;4731
7731;
15443;4684
15977;5829
8963;5241
6851;5098
2359;4814
6852;5099
8492;5206
6853;4794
6211;4684
2360;4829
2361;4874
11892;5483
280;
2362;4922
14385;4691
281;4733
6854;5092
10235;5356
15978;5863
2363;4859
15979;5849
2364;4923
15117;5728
8883;5012
11893;5480
2365;4833
2366;4832
15980;5829
9542;4791
2367;4848
9964;4698
15325;5456
8493;4684
14386;
10236;5362
2368;4706
13212;4684
11894;5481
6433;5017
2369;4855
2370;4924
7732;5167
8964;5239
10237;5334
6855;4794
8965;4733
7733;
15118;4689
8494;4684
282;4718
13213;4788
6856;5100
10238;5331
13214;5583
10239;5363
6857;
22;
10240;5312
2371;4821
283;4748
284;4696
124;4706
6858;5101
6434;4684
9990;5286
14625;4873
8966;
11895;5493
11582;5454
15981;5839
2372;4922
6435;4684
6212;4792
2373;4824
2374;4821
14697;5667
2375;4880
6859;5102
2376;
2377;4909
11896;5508
7734;4873
11897;5501
10241;5364
12819;4684
285;4733
15326;5643
15982;5886
10242;5321
15327;4703
286;4753
13215;
10243;5300
14387;4769
2378;4887
9543;5265
15983;4691
2379;4899
2380;4815
6213;5012
8967;5232
9858;4682
13216;5567
6860;5103
8495;4733
287;4733
15444;5744
2381;4896
288;4718
11671;5465
9544;
15119;5733
2382;4805
11898;5509
15984;5887
2383;4923
15985;5839
10244;5306
9965;5284
13217;4684
289;4730
2384;4925
15986;5841
8496;4713
2385;4871
290;4754
84;
14296;4684
11583;5455
2386;4863
15987;5823
8884;5012
10245;
11899;4759
10246;5314
7735;
291;
2387;4824
15988;5825
14698;5653
15120;5735
2388;4903
6861;5104
10247;5332
14699;5668
14388;4691
11672;
2389;4843
14389;5027
10248;5365
6862;5065
10249;
8968;5242
15989;5888
10250;5286
292;4714
6436;4680
9755;5271
2390;4926
2391;4819
14390;
6437;4680
293;4724
14391;5632
8497;5206
14392;5633
1980;
15990;5826
294;4717
2392;4859
6214;4684
8498;5087
2393;4829
2394;4877
295;4745
14700;5650
14585;4962
2395;4913
8499;4791
11900;5510
11901;5485
2396;4909
7736;4691
6863;5105
15991;5592
8969;5223
10251;5308
15445;4694
14701;5661
15992;5889
6864;4792
15328;4793
11902;5511
7737;4691
5699;
2397;4927
14626;4792
8500;4684
9859;5280
8501;5206
2398;4829
2399;4867
2400;4927
296;4740
11673;5466
9991;5287
12820;4684
8970;4733
14702;5655
297;4705
298;4755
299;4727
15993;5841
300;4733
13218;5566
6865;5075
2401;4913
15994;5823
15995;5839
11903;5512
14703;5669
6215;4788
2402;4863
301;4755
15996;5861
15121;5736
15446;4794
302;4724
11904;5513
13219;5583
10252;5345
2403;4805
6866;5066
8971;4733
15997;5845
10253;5362
8972;5224
303;4730
304;4741
15998;5841
13220;5558
15999;5839
305;4717
2404;4813
2405;4821
6216;5014
2406;4887
2407;4684
2408;4840
306;4717
307;4721
2409;4828
16000;5890
308;4722
11674;5464
15122;5727
11675;5464
2410;4821
8973;5243
2411;4928
2412;4848
309;4720
8974;5244
4315;
2413;4853
13221;4684
11905;5495
16001;5891
2414;4880
2415;4902
7738;
1972;4703
2416;4929
15329;5632
10254;5288
9756;5271
2417;4930
310;4735
16002;5841
2418;4852
13222;4684
311;4752
16003;5876
312;4714
2419;4840
13078;4708
13223;4684
11906;5514
16004;5849
2420;4862
7739;5168
6217;4684
2421;4697
11907;5515
11908;5502
313;4717
2422;4867
2423;4863
7740;5158
2424;4821
13224;4684
2425;4931
6867;5063
8975;5235
7741;
9992;5288
2151;4810
2426;4684
7742;
2427;4835
2428;4860
2429;4863
13225;5578
314;4724
2430;4684
2431;4816
6868;5091
2432;4806
2433;4861
16005;5832
2020;4682
315;4720
2434;4863
10255;5366
316;4733
2435;
7743;5160
2436;4853
8502;4684
2437;4710
11909;5496
13226;5585
10256;5302
7744;4691
14393;5635
2438;4888
13227;5572
317;4756
11910;5505
318;4724
7745;4684
15447;5740
319;4733
10257;5354
10258;5331
16006;5839
14704;5670
16007;5841
14705;5671
320;4720
9757;5270
16008;5892
13228;5584
13229;4684
8503;5206
6218;4684
2439;4830
1881;4703
10259;5308
6438;5017
11911;5516
2440;4860
6869;5077
12821;4693
321;4736
2441;4801
10260;5365
2442;4805
12822;4684
6219;4684
2443;
15123;5737
2444;4808
1882;
10261;5296
8976;5234
2445;4932
15330;
11912;5476
12988;
7746;4691
9860;5280
2446;4933
6870;4792
8885;4684
17;4687
11913;5517
16009;5841
2447;4817
16010;5893
2448;4852
322;4742
6871;5100
323;4751
15124;
11676;5464
15331;5789
10262;5309
7747;
14394;5632
13230;4791
2449;4934
2450;4684
14395;5019
18;4688
2451;4913
6872;5106
324;4733
8977;4701
2452;4889
325;4715
326;4733
16011;5829
11914;5518
11915;5519
6220;4684
14706;5672
10263;5341
327;4716
8978;5233
328;4747
14707;5673
10264;5367
2453;4935
15125;5738
13231;4696
2454;4855
16012;5894
9966;4691
7748;
15448;
16013;5895
13232;4684
15449;
11916;4759
2455;4869
11584;5451
16014;5841
16015;5875
2456;4902
329;4730
330;4724
16016;5896
6873;4713
7749;5169
9861;4682
15332;4682
2457;4936
2458;4937
2021;4682
9545;
2459;4873
2460;4821
2461;4821
13233;5573
2462;4831
14608;4691
6627;4682
10265;5368
16017;5897
2463;4844
7750;
331;4747
332;4696
14708;5674
16018;5898
16019;5899
6702;5037
2464;4848
333;4734
16020;5839
334;4736
2465;4855
7751;5160
335;4716
2466;4887
11677;
11917;5491
13234;5558
8504;4703
336;4717
2467;4860
13235;4791
337;4757
15706;4791
9862;4682
13236;4788
10266;5355
2468;4938
8505;5063
2469;4856
16021;5881
2470;4939
10267;5369
2471;4684
16022;5831
8979;5245
2472;4860
6874;5107
8980;4733
338;4735
14709;4788
16023;5839
2473;4911
11918;5482
6875;5025
2474;4939
2475;4854
6876;5064
6439;4680
8506;5011
16024;5843
15333;
6221;4684
10268;5370
11919;5479
11920;5488
6877;5108
2476;4918
6878;5082
2477;4849
339;4735
2478;4898
6879;5073
13237;4791
2797;
6880;5109
2479;4854
8981;5246
340;4727
6881;5087
13238;5586
15707;4682
2480;4867
341;4719
6222;4684
342;4743
15708;5221
343;4715
9758;5272
2481;4884
2482;4829
6882;4792
2483;4940
6883;5085
8982;5247
6223;4684
19;4689
7752;
2484;4873
11921;5494
14627;4873
2485;4822
16025;5841
7753;5025
6884;5074
344;4736
11678;5463
8507;4713
345;4755
2486;4806
10269;5371
16026;5826
346;4719
6224;4873
9759;4712
15126;4691
2487;4684
2488;4833
8983;5246
2489;4817
2490;4852
2491;4829
8508;4684
13239;5568
11922;5490
16027;5850
11923;5491
13240;4684
2492;4928
11924;5492
154;4713
11925;5490
7754;
2493;4882
7755;5170
10270;5306
9993;5287
2494;4833
10271;5354
2495;4899
9994;
125;4705
2496;4847
14628;
10272;5310
14629;4684
2497;4847
8984;5231
15450;
10273;5354
10274;
1883;4703
347;4717
11926;5491
348;4717
6885;4794
15709;5112
10275;5288
2498;4706
11927;5518
10276;5302
6886;5110
2499;4905
9760;
2500;4906
2501;4941
2502;4875
2503;4808
349;4727
12823;4693
8985;5230
8986;5245
13241;5560
14710;5653
350;4758
6440;5017
11928;5478
6887;5111
2504;4863
10277;5340
7756;4691
8987;4699
14711;4702
16028;5900
6888;5112
6889;5112
14630;4684
2505;4937
2506;4833
12989;5340
15710;4681
8886;5012
2507;4900
351;4718
1973;4788
13242;4684
2508;4922
9995;
10278;5372
10279;5304
2509;4942
2510;4847
2511;4820
6890;5113
352;4739
353;4733
6891;5063
13243;4788
2512;4874
13244;4788
354;4714
6441;5017
2513;4806
13245;5587
2514;4806
15127;
16029;5849
16030;5192
2515;4905
355;4727
2516;4821
2517;4842
13246;4684
7757;5158
8988;5245
6442;4791
13247;4684
356;4719
16031;5901
10280;
2518;4907
11679;5467
11929;5518
2519;4810
13248;5558
10281;5359
12824;4684
13249;5576
15128;5727
2520;4818
16032;5902
6443;4684
16033;5903
13250;5588
13251;5587
2521;4878
2522;
2523;4867
10282;5305
2524;4943
126;
2525;4810
11930;5499
11931;5520
10283;5373
2526;4829
2527;4684
8509;4684
14712;5675
2528;4944
11932;5490
10284;5306
11585;5452
6444;5017
11933;5518
16034;5859
11934;5490
16035;5841
10285;
2529;4867
6892;4713
14713;5676
357;4742
6893;5063
7758;4691
6225;4684
2530;4889
7759;
358;4752
1974;4788
359;4727
6445;5017
10286;5374
6894;5100
2531;4831
8989;5226
6895;5105
16036;5849
16037;5829
6446;4680
15334;5632
14586;4824
13252;5165
6896;5077
9546;
2532;4928
14714;5677
13253;5569
15451;4713
2533;4806
52;
9710;
14396;4691
12825;4873
2534;4905
14397;5024
13254;
13255;4684
6897;5092
8990;5237
2535;4905
2536;4945
13256;5589
2537;4684
360;4718
9511;
10287;5303
16038;5826
13257;4684
1884;4681
13258;5585
11935;5493
16039;5592
2538;4812
12826;5012
13259;5579
2539;4873
2540;4854
2541;4889
2542;4899
2543;4944
7760;
6628;
2544;4936
361;4748
6226;4873
16040;5904
10288;
2545;4853
11586;5450
362;4759
13260;5165
2546;4708
8510;5207
15129;
2547;4946
363;4722
364;4679
6227;4684
8511;5017
13261;5579
16041;5886
2548;4847
14715;5660
9996;
15452;5744
8991;5237
2549;4806
16042;5905
11936;5518
16043;5192
9948;4733
11937;5494
14297;5535
6898;5107
2550;4857
10289;5348
13262;5579
365;4720
11680;5468
10290;5295
366;4741
367;4733
368;4727
11938;5482
9547;4703
2551;4821
369;4735
6629;4682
10291;5315
15453;5762
10292;5288
16044;5896
16045;5906
6630;5019
2552;4941
11939;5489
11940;4733
2553;4806
2554;4918
16046;5830
10293;5340
10294;5340
9863;5280
2555;4827
11496;
7761;
2556;4817
2557;4815
2558;4831
7762;
2559;4807
7763;4690
13263;4684
2560;4867
2561;4848
11941;4696
14398;5635
6899;5114
8992;5223
14716;4702
2562;4911
11942;5490
2563;4706
10295;5375
11681;4769
8993;5248
2564;4843
2565;4808
370;4736
7764;4691
2566;4802
8512;5206
2567;4947
2568;4835
6228;5014
7765;5158
10296;5376
14717;5653
13264;4684
13265;4684
16047;5896
371;4716
15335;5454
15454;4713
2569;4829
14718;5655
6900;5025
13266;5561
11943;5490
9997;5289
2570;4827
127;4705
372;4733
11944;5506
2571;4929
2572;4895
15455;5217
7766;
2573;4708
2574;
6901;5080
2575;4898
373;4715
374;4736
8887;5012
9548;5265
11945;5501
16048;5844
13267;4788
14399;
375;4731
10297;5361
2576;4922
10298;5296
376;4749
9512;5263
2577;4902
10299;5377
2578;4948
377;
10300;5355
13268;5565
16049;4933
16050;5839
1975;4684
10301;5344
2579;4849
13269;4684
101;4696
6703;5038
13270;5561
14400;5636
10302;
16051;5903
6902;4713
378;4696
10303;5315
10304;5314
15456;5797
7767;4691
6903;4713
10305;5344
13271;5590
16052;5822
16053;5907
16054;5908
16055;5829
379;4724
380;4748
381;4735
14564;5646
15130;5739
6904;4792
8994;4733
16056;5829
2580;4949
13272;4684
12827;4684
13273;5567
15711;5635
2581;4889
7768;
14719;4684
2582;4863
13274;4684
2583;4899
14401;4700
15131;
11946;5509
382;4760
2584;4877
7769;
383;4733
9998;5290
11682;5464
2585;4913
6905;5115
10306;5366
16057;5821
6906;5063
6907;5084
9864;4682
2586;4848
13275;4684
15132;5740
384;4717
8513;4713
8995;5225
385;4752
16058;5838
2587;4922
6229;4684
386;4760
7770;5171
9999;5291
11947;5506
6908;5096
16059;5909
10307;5326
6909;5061
10000;5289
6910;4794
10308;5310
10309;
6911;5065
2588;4799
2589;4863
7771;5172
14720;5662
387;4717
2590;4684
16060;5910
9967;4698
13276;5584
11948;5470
6912;4792
11949;5490
11950;5481
10310;5350
7772;4690
6704;5036
11683;5469
7773;4691
16061;5911
2591;4808
7774;4690
2592;4855
388;4727
7775;4691
11951;5490
7776;
7777;4684
2593;4808
2594;4906
11952;5495
14721;5653
6913;4713
2595;4856
2596;4806
6914;4713
389;4717
2597;4950
2598;4883
10311;
7778;
13277;5566
13278;5591
16062;5841
390;4733
2599;4684
6651;5023
10312;5361
13279;5579
10313;5220
391;4740
392;4719
8996;5245
16063;5823
8997;5249
2600;4942
393;4761
10314;5288
13280;5569
6447;4680
2601;4815
2602;4949
2603;4834
10315;
2022;
2604;4882
2605;
2606;4951
11953;5471
2607;4871
2608;4918
9549;5265
394;4679
395;4719
6915;5115
16064;5830
13281;
15133;4684
10316;5337
10317;
2609;4860
10318;5298
7779;4822
11954;5490
7780;
14722;4684
11955;5521
396;4727
10319;
10001;5292
13282;4788
2610;
2574;4759
16065;5839
16066;5838
16067;5841
16068;5912
14298;4684
7781;
9761;4712
8888;5221
397;4752
11684;
2611;4805
8998;5237
2612;4807
2613;4938
7782;4691
2614;4840
20;
13283;4788
2615;4706
6916;5116
1885;4681
6448;4684
2616;4888
2617;4952
13284;5583
5544;
155;4691
